date,open,close,high,low,volume,vwap,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,news_sentiment,news_volume,options_put_call_ratio,options_implied_volatility,target_1d,target_3d,target_5d,target_10d,symbol
2021-01-01,199.74729750807046,201.0357558887066,203.148688874088,195.72814990674908,5923292.259714597,201.09376827899118,36.31802976218413,0.3692983231777125,0.0,0.3692983231777125,201.0357558887066,209.07718612425487,192.99432565315834,0.7667265603968869,5,0.2100796466208005,0.09869989270280927,-0.004017766456022132,-0.008155846996839137,0.004709210395194863,-0.014660290651885287,MA
2021-01-04,201.66215939761838,203.68686385124073,205.02783116864725,198.72078315740245,2592300.115135749,202.6775882525114,36.856613414007974,1.452242331690082,0.0,1.452242331690082,203.68686385124073,211.83433840529037,195.5393892971911,0.08342295607664453,7,0.5982781605869849,0.142122419377287,0.005837362762655561,0.018915118988206747,0.022125031332514828,0.018032323630194837,MA
2021-01-05,204.40977981914432,203.5491888944063,208.8542793153256,198.48897093667998,2996601.413994398,204.2078845205914,41.396150072061786,-1.4876278520545732,0.0,-1.4876278520545732,203.5491888944063,211.69115645018258,195.40722133863005,2.19025280955242,2,0.7883840756675967,0.11126424756145387,0.010177359029644482,-0.003306261697626936,0.015283611001292101,-0.025353081730177945,MA
2021-01-06,204.87537723147705,204.5765772781465,206.09068072853145,201.4416693684605,2769801.7084212783,204.02943521538538,46.86667739282827,-1.3349858126382805,0.0,-1.3349858126382805,204.5765772781465,212.75964036927235,196.39351418702063,-1.1209442889086738,8,0.6458268210449473,0.1077168803394672,-0.0032575974143199725,-0.0012544830293746423,-0.018592524371492572,-0.011783165577904315,MA
2021-01-07,203.37930211501418,202.50489176883977,208.98956806073483,202.20331786265018,2326904.5647455156,202.5633655593626,42.225710583836985,-0.5975443319127425,0.0,-0.5975443319127425,202.50489176883977,210.60508743959335,194.4046960980862,1.4840215681165578,5,0.0373688093160822,0.057472662662824525,0.007913748957192131,-0.007861287365027086,0.002227245160602798,-0.0013198309221563783,MA
2021-01-08,206.0867301674506,205.34188451001472,211.75030458476851,204.78424105497254,2137812.5654496495,205.3859224898729,35.55658417309791,-0.5661906779549853,0.0,-0.5661906779549853,205.34188451001472,213.5555598904153,197.12820912961413,-0.4268957605642854,2,0.07793978822653205,0.060073336059218746,-0.0017846561210451504,0.01370865520013705,0.013872241019083725,-0.0069803226325855176,MA
2021-01-11,206.91104132355906,207.56970893797825,213.3527056762199,205.25987878354857,5618777.64187265,207.16861175763623,51.383089907571666,1.579363269897932,0.0,1.579363269897932,207.56970893797825,215.87249729549737,199.26692058045913,-0.5609460450214344,7,0.8981620724281962,0.03622616205751474,-0.017619694040148754,-0.00895249949337305,0.032260284331417685,0.024198928564653437,MA
2021-01-12,205.15338275120655,205.25091944340193,209.02719656867907,203.23329123551935,582351.9225399557,206.0703075231971,69.10722072290565,-0.7919164156949481,0.0,-0.7919164156949481,205.25091944340193,213.460956221138,197.04088266566586,1.2151997412675841,0,0.3539038363050481,0.07081896586438567,-0.005870962132420868,0.017776572787065806,0.024189596674672974,0.005583250932503607,MA
2021-01-13,205.553527295794,205.34925953905275,206.53436948052885,200.97907693131975,494057.32404886687,204.7509477669817,52.573340835614594,0.3113567316711585,-0.1184449370909605,0.429801668762119,205.34925953905275,213.56322992061487,197.13528915749063,-0.014099022513897797,4,0.596272992385862,0.0949263267513249,0.01445830944853932,0.00395364025787134,-0.014079844592646197,0.07051447738930235,MA
2021-01-14,212.5609181616219,210.86365377950958,212.8681200701618,206.25082308163408,3151227.5642777537,210.10691734866623,44.04747996452542,-0.09540605000020658,-0.1700787563329515,0.07467270633274492,210.86365377950958,219.29819993068995,202.4291076283292,-1.8639283256789323,3,0.8133311073931051,0.0975677131296388,0.004748543649774192,0.00581425001704025,-0.005234801550160159,0.0012153695335944265,MA
2021-01-15,206.9189945181994,207.52296401917695,210.34684592463617,204.24813838564722,9445036.02487051,208.23685571654943,30.40715693710125,0.37983666918436765,-0.28923494105580866,0.6690716102401764,207.52296401917695,215.82388257994404,199.22204545840987,-0.30979877836429437,6,0.5777372691239442,0.10600564594976239,0.0026087956228764177,0.031666611469893864,0.03860891128821569,0.027725548953671283,MA
2021-01-18,208.1894421941903,209.89433556618755,215.18148537771506,202.0189933649737,5294049.480223093,210.58039230989482,41.98872419616622,-0.04366600432820875,-0.12879473575287928,0.08512873142467053,209.89433556618755,218.29010898883504,201.49856214354006,-0.296336934349311,7,0.5018821207992943,0.008267643967144288,0.005440069100879858,0.012029530466387179,0.018824583024504613,0.06596492047632886,MA
2021-01-19,211.0083113947658,209.4100815533947,214.87374537851915,207.80120126728187,4388133.9885085365,209.14869069751944,66.02568775719394,1.3288299162808612,0.1671847896825809,1.1616451265982803,209.4100815533947,217.78648481553049,201.0336782912589,-0.026944857706060973,8,0.9200230000523562,0.017721034209020627,-0.013749200749687562,0.028525097016422953,-0.024698215719469684,0.018523727339506517,MA
2021-01-20,214.12826307505279,214.58167612030684,220.83665146718081,213.2284975561293,1852919.9412506365,214.124360885626,62.530764760407884,-0.9307476407707419,0.13016219980946986,-1.0609098405802118,214.58167612030684,223.1649431651191,205.99840907549458,-0.42019594864455867,5,0.4666423304224797,0.07566799130284751,0.01045506474661486,0.0005040185555149814,0.028604380458264165,-0.008148629974818496,MA
2021-01-21,212.4864772819238,212.265180584192,218.73792558800926,207.35238765778615,1138738.7797853933,212.75762546546696,63.2217241051189,-0.17703438469075708,0.17340178794993966,-0.3504361726406967,212.265180584192,220.75578780755967,203.77457336082432,-0.929686765830393,6,0.09987771098701442,0.1269441454671236,0.0074106387977787465,-0.0018395475507011743,-0.009637367828141001,-0.012869593629051513,MA
2021-01-22,211.0280248110622,211.4273967798231,215.1502453396383,209.53232830269766,17768783.645377573,211.03325339192324,38.41395871569675,-0.29366277329437673,-0.034712216849205745,-0.258950556445171,211.4273967798231,219.88449265101605,202.97030090863018,0.14153539973292403,5,0.09475530042987401,0.02727914738326001,0.022632726464918634,0.006348098759389272,0.012742762838873815,0.057066065372836976,MA
2021-01-25,207.99003503418083,207.6334365284698,209.93048021896863,207.23797698386852,480347.75925659324,208.5812459394449,60.20346177419566,0.720297583010215,0.13331156078470124,0.5869860222255137,207.6334365284698,215.9387739896086,199.32809906733098,0.2493970616126222,6,0.6128306970078274,0.051669587263551656,0.0034658358561592954,-0.009767717583885713,-0.00856759961846092,0.0037540357682782485,MA
2021-01-26,207.74368473397,207.8878976961527,211.96810144817334,202.86912652015468,2035023.9848615536,207.1905423180445,33.94589775454861,0.2382010789015653,0.12518315492141313,0.11301792398015217,207.8878976961527,216.2034136039988,199.5723817883066,0.9665368191219825,6,0.08219901068937452,0.10103325264879903,0.006415138302981864,0.04122347798730718,0.008940607595977652,-0.004618730295176357,MA
2021-01-27,199.7702157787067,201.5208546241043,202.45043547433116,195.3729932775044,240150.97714914533,201.2650500227125,64.70250517148413,0.3095750251205912,0.1701810521570573,0.1393939729635339,201.5208546241043,209.58168880906845,193.46002043914012,1.5639016063752684,1,0.5074712670943843,0.15256036648073878,0.004202636007670638,-0.00910279554438653,-0.01264184262671213,0.049415573315716464,MA
2021-01-28,202.62427896815404,203.97403124431972,206.83016804141545,196.62531358478793,465424.50661379495,203.30963547688165,35.617303370707496,-1.5847516903028214,-0.04810654334151924,-1.536645146961302,206.79232793037121,214.2909822711913,199.29367358955113,-1.5046777469417905,7,0.6563558087491582,0.056093850796603964,-0.005222359438987926,0.0009113859032613813,0.020086532481768254,0.020102281840819317,MA
2021-01-29,206.22245602523083,207.57510482729506,211.59719738851163,202.4814538505138,2332518.013226672,208.44954682979613,44.56940734675963,1.1975967684538815,0.08981154252315744,1.1077852259307241,207.11929537730066,214.11445301304263,200.12413774155868,-0.39690862922334913,3,0.061675830342731636,0.1297948640378489,0.0014842543873140952,0.012149265825601524,-0.023564847057905708,0.07290842834915516,MA
2021-02-01,207.34948055615746,205.39560864427813,210.39115158178288,205.06804490830206,2057327.5845166564,205.90361389185176,60.642063005200164,0.6611125567384134,0.0156207247962188,0.6454918319421946,207.20473261695253,214.06378907333573,200.34567616056933,-1.0667086112322586,5,0.7699722933470087,0.062198556045340164,-0.002267706592459366,-0.006956405659579949,0.05508153658476833,0.03991982106077099,MA
2021-02-02,203.97025379923565,205.88190186373168,210.98862192173698,201.63671900519185,9028437.425039804,206.75866613422812,50.2158956805475,-0.1139156384130904,0.1063798361692912,-0.22029547458238158,207.3213682654188,213.9955355471363,200.6472009837013,0.18825604569103502,7,0.42978721373795215,0.02783320795619402,-0.004185075116327031,0.037150018637161226,0.01939323305429518,0.013410473868698938,MA
2021-02-03,207.64166700682097,206.16930088122106,210.48083724721,203.39154508409243,4020792.894959387,205.85476982579118,37.67762028929643,0.7423670303141413,0.20853554894761325,0.533831481366528,207.4010044455725,213.97452325917584,200.82748563196918,0.833457739273904,8,0.16219723730225388,0.061570955817435706,-0.02920955943790575,0.012650355357414298,0.015469040665604908,0.04609323135985216,MA
2021-02-04,205.90646162766663,206.25209755216918,207.8168979526104,202.72329290495105,1877016.605724776,205.92919967518876,67.40355846338656,-1.6346598381200312,0.05953587507809605,-1.6941957131981273,207.58836473473897,213.77662102707208,201.40010844240587,0.1305834911022859,6,0.5582606447124093,0.052248280941516345,-0.009445259378447795,0.020248218392889903,0.06383298039770975,0.021098195414426885,MA
2021-02-05,200.39825193789392,201.4603887542357,203.94468059344794,197.8996533530402,32259450.230541788,200.74990898843757,39.799899535327064,-0.526881386064374,-0.07903956593019158,-0.4478418201341824,207.39428994695004,214.10094126392505,200.68763862997503,-0.06004861183161139,4,0.5750570510256319,0.20989579052866247,0.00797640482507395,0.004899943568235074,-0.0051127383118832375,0.054051278779763484,MA
2021-02-08,203.7362918302816,202.72495348309187,209.23902590819512,197.40864485302527,15058700.44011303,201.72545854948484,65.81182788095069,-0.4307080739665009,-0.1533628051377545,-0.27734526882874644,207.15205217420575,214.17456356911077,200.12954077930073,1.5948786376216801,6,0.282785455064646,0.12256914734799261,0.008566579572658566,0.024250683298001945,-0.018950695994522312,-0.0788795429366943,MA
