date,open,close,high,low,volume,vwap,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,news_sentiment,news_volume,options_put_call_ratio,options_implied_volatility,target_1d,target_3d,target_5d,target_10d,symbol
2021-01-01,460.93540321238623,464.6121938554023,478.0575694055476,453.7180291772894,2619172.55284828,462.4997902251796,32.78162227545701,-0.5846260391392243,0.0,-0.5846260391392243,464.6121938554023,483.1966816096184,446.02770610118625,0.6186763468103939,2,0.915982567036307,0.03675567889161201,-0.012875668777426866,-0.01973408128575634,0.03377928143529212,0.06399774209007367,MSFT
2021-01-04,471.1715888748816,468.30445358784027,478.59914599628314,460.50257112659995,419378.557404321,468.026110003365,33.804724780829055,-0.2261209709835711,0.0,-0.2261209709835711,468.30445358784027,487.0366317313539,449.57227544432664,0.122323553751432,9,0.6077905014537903,0.056374950643967595,0.0087269170129117,-0.0029129201658446083,0.04232435801032891,-0.011869804224331046,MSFT
2021-01-05,458.84924943339456,458.97803917163236,463.9537492828328,453.76055781999855,3867652.853272239,457.45238668414873,48.09173797275044,-0.6111762725185436,0.0,-0.6111762725185436,458.97803917163236,477.33716073849763,440.6189176047671,0.3600099841684229,4,0.7498182854511983,0.023170938010134826,-0.009379398337212477,-0.041128801713342655,0.031833375728842886,-0.03218504319373841,MSFT
2021-01-06,473.9709252435625,469.49683267392044,487.2359552816225,463.444285106561,5867208.473468799,467.43751820288645,47.347257107222546,0.19272473791686148,0.0,0.19272473791686148,469.49683267392044,488.27670598087724,450.71695936696364,0.1587779938546721,3,0.725222591763789,0.0790936747675629,0.009688882692262393,0.014572243130511066,-0.019413463599937335,-0.03620794939718783,MSFT
2021-01-07,466.30381623501466,470.9602052929157,472.92205964240463,462.9128616673309,7993935.647285718,469.8294810356898,39.61774219405274,-1.1606765001926505,0.0,-1.1606765001926505,470.9602052929157,489.7986135046323,452.1217970811991,0.3206012484719493,8,0.6076201193248422,0.06723067391169538,-0.0031992762881593497,-0.011892584161240966,0.005037228251382341,0.04431601645819029,MSFT
2021-01-08,470.24464075841786,472.75170408606925,481.12355372809884,458.13705882252634,2717912.9128349447,472.316760553586,64.17143424407585,0.9355612475688457,0.0,0.9355612475688457,472.75170408606925,491.661772249512,453.8416359226265,-0.5515647507811721,5,0.49924062559369686,0.10550364232506321,0.0018853708429090177,-0.005096196298599813,-0.018395733591471834,0.027554260547067742,MSFT
2021-01-11,482.1936114054901,477.8420078271991,492.59263403476126,472.87603429939907,1543196.6316185526,477.4093925988163,56.13435156330817,1.557811314150432,0.0,1.557811314150432,477.8420078271991,496.95568814028707,458.72832751411113,0.37704468977470107,7,0.08473798442352096,0.018787343820362692,-0.0025766294892530565,0.012695276876277313,-0.0195988898043443,0.0006579044936845749,MSFT
2021-01-12,489.46469126494065,488.3182010821419,501.82289929052445,474.2818093642107,9970375.874180397,489.92825911407533,67.97505885694221,0.41710392151048054,0.0,0.41710392151048054,488.3182010821419,507.85092912542757,468.78547303885625,0.790753360683816,9,0.32427704530506113,0.06398471992122559,0.004113827607617622,0.007628003009063826,0.01694091210044977,0.0405466142579435,MSFT
2021-01-13,483.7339351911577,482.74668979982397,492.2564095884637,478.2789220703529,4323107.640195021,482.2077505428162,60.04742314750183,-0.5014642228801651,0.0021263572702739067,-0.503590580150439,482.74668979982397,502.0565573918169,463.436822207831,-1.5647697480880576,8,0.2647588076571795,0.04894765145717554,-0.010755783869381159,0.014415544139315475,0.026162564609231942,0.02773913537048449,MSFT
2021-01-14,489.4599661063888,486.6797521699017,500.1978275136244,473.6042684522817,1702278.7762596535,486.8989283129298,35.29132076349372,-0.13991883714496955,0.051538268602968874,-0.19145710574793842,486.6797521699017,506.14694225669774,467.21256208310564,0.20769045297042316,1,0.09881660016309213,0.06541427272898698,0.006695212113270894,0.04732179133764001,0.02785713536083169,0.04964765056899493,MSFT
2021-01-15,488.30208408368765,492.0042803824929,503.22984660572064,474.1049972226043,1731624.4224482498,491.49329112696273,36.41844425538908,-0.7818180516386389,-0.01020585146981644,-0.7716122001688225,492.0042803824929,511.6844515977926,472.32410916719317,0.38214388897954255,2,0.7152186136813938,0.020396788188362575,-0.004202119888836953,0.00925133666478295,0.03718947588706403,0.0770853785466123,MSFT
2021-01-18,484.32657454879893,484.3251465143255,491.29742641266364,471.25617877092634,5720012.908335279,486.26490518434156,45.051361397713606,1.225466417047528,0.1938655584819693,1.0316008585655587,484.3251465143255,503.69815237489854,464.9521406537525,-0.17709205101311157,6,0.7905887717331616,0.11645444576161378,-0.008463928842731824,-0.005839809651784946,0.010876497285963328,0.01803723288850667,MSFT
2021-01-19,482.1433268789093,480.7667760591235,492.3171109565952,471.21389675298764,4393657.669283637,481.36563103979694,54.00754201783685,1.5091351775866844,0.3401333851119496,1.1690017924747347,480.7667760591235,499.99744710148843,461.5361050167586,0.9287737545779882,6,0.3745062252729525,0.033019784236923144,0.000814318114319323,-0.004196743890232827,0.007755265742543744,-0.031089891296712253,MSFT
2021-01-20,476.4739432902501,479.6592682425642,485.73695044702345,474.8391825877505,10064660.882933797,479.40299119021165,53.46821221164549,0.5623047124208806,0.5315757420690086,0.030728970351872054,479.6592682425642,498.8456389722668,460.47289751286166,-0.16346276186593545,5,0.30870215280538915,0.09332829924862807,-0.0034021802337584686,-0.03262479522856503,0.05251557082329188,0.05325141579835632,MSFT
2021-01-21,467.44713116864193,471.3981481402777,472.24624724349,461.21822848136935,1884515.32005102,471.1385337030422,34.58309317804083,-0.07919788481668637,0.41882472735950504,-0.4980226121761914,471.3981481402777,490.25407406588886,452.5422222146666,-1.3581130506181813,2,0.2767905621798867,0.09406983175512251,0.012639325033875094,0.007683942651265441,-0.013428315814884614,0.037770987035640934,MSFT
2021-01-22,471.2942686780868,474.66141600697654,481.4318431413253,467.2097852317657,7674769.241190061,473.74889633701616,48.28127619468471,1.595354282538149,0.42299616829147363,1.1723581142466755,474.66141600697654,493.6478726472556,455.67495936669746,-0.9458922541972559,6,0.6678636654147081,0.14711312535709725,0.0038908478300489803,0.003082327636537797,0.027374617966496394,0.0941875127943147,MSFT
2021-01-25,467.49375038781795,472.1950583108569,483.8875965835439,460.65022077422196,3143401.9748852057,472.46685083170536,51.94578204881281,0.3321250434346178,0.4135540707274889,-0.0814290272928711,472.1950583108569,491.08286064329116,453.30725597842263,0.4416599353110851,3,0.20612659407624428,0.18182528026076578,0.010932925404072709,0.009577049960769022,0.028039672516778105,-0.05637932678117417,MSFT
2021-01-26,471.06763192476905,473.07549324018123,481.8885555418622,463.14550885882875,4111554.513586366,473.7546879746667,65.94259629143133,-0.11694955330094405,0.45627792290295793,-0.573227476203902,473.07549324018123,491.99851296978846,454.152473510574,0.2244440899011014,2,0.09016917736653195,0.08660550637414918,0.002139910367082683,0.01169742430325851,-0.008303453463476607,0.022191045017488607,MSFT
2021-01-27,475.9406419333202,477.5519624320315,486.8106687567619,474.57563179335426,11082516.187893521,477.941873013429,40.33529627513641,-2.342875550483682,0.21150495475421202,-2.554380505237894,477.5519624320315,496.6540409293127,458.44988393475023,0.2681080502704312,6,0.30391332231858903,0.11919158640657793,-0.011050125989405836,0.01857832800024324,0.03798973468055807,-0.0074797345710507415,MSFT
2021-01-28,480.945879659996,485.15197096527436,486.5674825968028,469.43482667558527,7269504.786653682,483.0278372474559,69.2145865044309,0.6898934121872708,0.3750284507348687,0.31486496145240217,476.5739799920476,493.48696832171834,459.6609916623769,-0.23260442454942445,11,0.7818335926019029,0.13667264513352703,0.0035109933398806636,-0.01343697999014383,-0.021450448210383742,0.00612058495465723,MSFT
2021-01-29,484.05630468512015,481.57812996248134,487.8625419468074,473.6470677282751,5281280.04466601,483.88724865521124,61.05022995846945,1.3399929117953324,0.38775361681795806,0.9522392949773744,477.42227679740154,493.48988800809997,461.3546655867031,-0.8082759401073825,3,0.4587661243921928,0.06061931447594028,0.005343476632563009,-0.02100404026920311,0.02349040331577835,0.03165366048176119,MSFT
2021-02-01,469.7911165492403,469.05531615662215,475.81422934801986,457.90515170817554,5242950.991853979,467.86958213555585,33.10456740290575,0.4879758980771728,0.27429147465023457,0.21368442342693822,477.45981992584063,493.4410046401091,461.47863521157217,-2.097616459805871,5,0.44544953868943205,0.1237975525320247,0.021317715244911436,-0.004897206294714198,0.019232722984050474,0.026324305604457497,MSFT
2021-02-02,463.7561100133585,461.56010883696115,476.2753956397873,458.18785460968377,1093781.1411933845,461.30502899803935,45.21793960666633,0.30238806015259845,0.24541184662042545,0.056976213532173,477.58892340910705,492.97198310623276,462.20586371198135,-1.208511968800379,2,0.15236471574943383,0.055243631421038546,0.015632718788740195,-0.0001559044843544386,0.0038433611460225604,-0.02475229328957218,MSFT
2021-02-03,455.691698909161,457.8012871299981,470.61471151044725,451.41946967435683,5789769.109785896,458.38154004626017,33.12128160638075,-0.41302512284098414,0.20831993128439233,-0.6213450541253764,477.0041461319109,494.43528780170857,459.5730044621132,0.06675553866046263,8,0.8025769291621714,0.12445898879484221,0.0007033276136083012,-0.004306856719716091,-0.01692182318438031,-0.013277662169311243,MSFT
2021-02-04,467.25632272270485,463.9895534610742,480.971966218957,458.9480290762441,15661029.250274006,466.27818315638643,43.60827024084108,-1.6944343239090969,-0.15721213609863502,-1.537222187810462,476.6556135403189,494.8573093939829,458.45391768665485,-0.5834547880200129,3,0.730120468118259,0.12795421676914198,0.005842260762940125,0.009438727252578629,0.01134019719386761,0.017606084679146095,MSFT
2021-02-05,483.65909813050405,479.75938301145965,484.7825162053492,476.26762215245515,645819.2168943275,478.6175957853575,64.28882324387496,-1.1666908288740756,-0.3237472330218232,-0.8429435958522524,477.0059974865884,495.16100679656915,458.85098817660764,0.2387506112704044,6,0.33933206634246627,0.12585809092563227,0.003085434636777234,0.0021964568227070755,0.023048691568807865,-0.014818247474120876,MSFT
2021-02-08,466.95962273243043,464.80188115317225,478.58068037821795,452.4547009259769,655114.8339721516,462.80947557511377,47.768625013133956,-0.3470819523890789,-0.3493174995871715,0.0022355471980926023,476.35399115288703,495.3018976972844,457.40608460848966,-0.04816971613638994,6,0.30257390006383394,0.10826706051601341,-0.00930770939360322,-0.024788454133008998,-0.034219660305399406,-0.027299052626093993,MSFT
2021-02-09,466.3209277406969,462.8005471309759,478.9563241657398,460.4136235765934,14385282.670748131,460.8888690313474,56.19565084925759,0.7308888503498467,-0.007788121716779401,0.7386769720666262,475.0781084553288,494.07038397065344,456.08583294000414,-0.3096105692146049,5,0.4760235954798217,0.17747986668872645,0.004247494121881019,0.015805537692099674,-0.03323358642372407,0.014671212607220794,MSFT
2021-02-10,459.46011999697055,458.34360179055193,462.2822057972702,457.8067217241031,3927584.3321794607,458.037188622405,46.81939369950342,-0.2875019111381161,-0.11638760208626683,-0.17111430905184924,473.85795405486516,493.88329091224296,453.83261719748737,1.7346205308949185,3,0.3078765055878504,0.150094552909492,0.007393181689104105,-0.0030227912611442836,0.0097578378607432,-0.004851383755794929,MSFT
2021-02-11,465.08993979132316,466.93877570993993,474.54159332322763,457.09286963072003,2304668.1882621665,466.3164981168497,37.49789334096257,-1.6289373604165387,-0.4462687434431414,-1.1826686169733973,472.8709052318671,492.16807309977696,453.5737373639572,1.5779163893884283,3,0.0724509518043001,0.023594055831325657,-0.01810558038180448,-0.008427808094302627,0.030616085785472518,0.0002386152949829124,MSFT
2021-02-12,455.0574423183052,458.3227713574152,467.55818553490695,443.96683188091885,3670475.115452508,457.48816761781313,41.297173732497555,0.7393434794119117,-0.418339012183726,1.1576824915956376,471.18682978061327,489.2955553235225,453.07810423770405,-0.6139778448707942,5,0.7638159894610578,0.12831581015951818,-0.008579767301783742,-0.015793618524884378,0.015991157396761862,0.05030161759696698,MSFT
2021-02-15,443.4101658445211,443.81720864782113,444.92207655681926,438.1535793314062,2763210.5869154865,446.03193315329725,30.72046613928591,0.030183343119568044,-0.4485839807429515,0.4787673238625196,469.161432887288,489.94646982098703,448.376395953589,0.6354189044178985,4,0.1822734988383114,0.16850221842592833,-0.0012623307103644481,-0.0031569987669224885,0.04494486341352129,-0.02044658977512183,MSFT
2021-02-16,446.79339373764896,444.59821964498116,452.07444109064124,434.4392200288874,2841267.00286611,443.8961755718982,64.83338089964035,-0.4269099660825674,-0.45012674110312756,0.023216775020560132,467.35300506658075,490.08875754027486,444.61725259288664,0.28447711069902704,8,0.662316283981625,0.22575350774849687,0.02346299165984008,-0.0007753261896386423,0.02110831134652687,0.05632776283447057,MSFT
2021-02-17,443.4277740651534,439.1450580470149,452.5550822507247,429.5240559365888,10609726.724082073,439.03519582982875,41.64621705402928,-0.46128008438763146,-0.3131096033785202,-0.1481704810091113,465.3272945568034,490.5317957959943,440.1227933176125,1.3196077702353701,0,0.7562478209272033,0.023866220833131786,-0.004573393143327321,0.015372344059885537,-0.008295884934232695,0.012333879661985916,MSFT
2021-02-18,435.2244425365908,436.85650898128284,437.3541625903035,428.1716029572658,5239783.10274334,439.0165060755912,50.31639824101291,-0.04182773788602288,-0.1881248154909588,0.14629707760493593,463.6002125988536,491.6287387413338,435.5716864563734,0.04261222875685904,8,0.6138019047898563,0.08397708005951166,0.011368406107787988,-0.011353051829168487,-0.007308742978904026,-0.018417509176099536,MSFT
2021-02-19,438.68454009015176,441.8944807087213,451.6794800842253,435.0724968532916,1181598.9668356513,443.8844639104217,47.249622481991835,-2.1955656112585404,-0.39351188869867676,-1.8020537225598636,461.9618658339409,491.07759423947164,432.8461374284102,-0.2684319087346071,3,0.35233850277014156,0.051049657768762385,-0.004502953430311371,-0.020244824340445056,0.04774015440918031,-0.01285798908408014,MSFT
2021-02-22,442.66902473717755,442.79606093506624,452.7393895875805,436.71726468148114,3516230.943348213,440.9926357389292,64.47360344731166,-1.5080947978280397,-0.6422878496073309,-0.8658069482207088,460.4919159651513,490.3903108863155,430.5935210439871,1.4742541461238836,8,0.3057602230557449,0.07226690960281056,0.006034650320338151,0.03116814785107789,0.013190348817800557,0.06451656526311755,MSFT
