date,open,close,high,low,volume,vwap,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,news_sentiment,news_volume,options_put_call_ratio,options_implied_volatility,target_1d,target_3d,target_5d,target_10d,symbol
2021-01-01,366.85707387858594,365.3901483720664,373.5710480424563,359.22436964905825,31187247.981403466,363.9573584542788,64.76281028699586,-1.379861968409135,0.0,-1.379861968409135,365.3901483720664,380.00575430694903,350.77454243718375,-3.186303491714175,2,0.9182903871320641,0.05092714353058341,0.00384660923896112,0.007054174991469843,0.010917795637057259,-0.0025491191744665583,JPM
2021-01-04,361.63483740687667,362.120025911578,366.46802824459485,357.6307156523894,4034968.908000251,360.4759715421971,62.41640087345543,0.9347239997407482,0.0,0.9347239997407482,362.120025911578,376.60482694804114,347.6352248751149,0.8669399737453432,3,0.6982248491979761,0.12911129195950932,-0.0032848076680751133,-0.006716148645452009,0.04388282064901315,0.007022800059176414,JPM
2021-01-05,359.79354285895454,361.0319692456063,361.8585943164968,350.9368755368038,7267979.834227497,361.24230131235686,58.86401888363128,1.1413995337391618,0.0,1.1413995337391618,361.0319692456063,375.47324801543056,346.5906904757821,0.3642189449242297,2,0.35477577986611525,0.012029138265933381,-0.0158043349080227,0.03179901020971879,0.01033672336112594,0.06284559605925175,JPM
2021-01-06,365.2844403147514,367.1890098137654,375.2973799449241,362.4088119259387,3423884.1748627047,367.42725232371447,30.942062735932232,-0.42870387445777053,0.0,-0.42870387445777053,367.1890098137654,381.876570206316,352.5014494212148,-0.8641893830843639,8,0.7179852368687871,0.12624248108033218,-0.0005358954149063556,0.010665847708373245,-0.049477798832620844,0.03373835607263914,JPM
2021-01-07,356.1125473539918,356.99319712190214,367.1074459152716,353.4509891400014,3728858.2291818364,358.64966670711135,31.244711183633868,0.01696042897343015,0.0,0.01696042897343015,356.99319712190214,371.2729250067782,342.71346923702606,-0.6032352277743253,5,0.06909542409646285,0.12877858109858722,-0.01040144879920252,0.010634713080667439,0.023300939192177073,0.0027441529574134286,JPM
2021-01-08,360.75540733424316,361.70504146157646,370.78831457697925,358.3218648292886,8306181.73074242,361.47090829206013,52.94175097796119,-0.6707747210190393,0.0,-0.6707747210190393,361.70504146157646,376.1732431200395,347.2368398031134,0.11572599967673478,6,0.17015740852068,0.07223187694661438,-0.001694392673848234,-0.010221568238971693,-0.00888553115826525,0.02465191630298978,JPM
2021-01-11,365.7867932105011,362.92295372276715,368.5799857208533,352.54570573014195,10044991.62242384,363.361033597293,46.267075969362025,1.9912330199897925,0.0,1.9912330199897925,362.92295372276715,377.43987187167784,348.40603557385646,-0.4554895192532262,4,0.6605204229981969,0.04648419531872304,0.005529956888701568,0.015850459376260697,0.007288965082155211,0.012246224725800139,JPM
2021-01-12,355.51985833793105,352.5429989390178,362.06107636081737,348.88849620395075,6329869.2956962325,354.0558218275544,31.40800417448615,-1.305675112273375,0.0,-1.305675112273375,352.5429989390178,366.6447188965785,338.4412789814571,0.5559811806031429,2,0.6714638470399262,0.026771333126239912,0.010073712345842593,0.0165961726112238,-0.015912634233619723,-0.018395963402580776,JPM
2021-01-13,357.6668776912273,357.3101520091755,361.8178550230872,347.8560981023339,5038632.964327874,358.14613613460045,58.76522648450286,-0.5888199610928186,-0.032168739423222896,-0.5566512216695958,357.3101520091755,371.6025580895425,343.0177459288085,-0.43988368930116184,8,0.7535176877482597,0.15982400486214537,-0.0033885367437520445,0.01644555022994624,-0.008792880312940381,0.07061086589998634,JPM
2021-01-14,356.7448414073826,355.70186805089054,357.3729430892934,352.0980004638666,514669.5990323426,356.7492882210238,67.68820254509228,-1.77201046136358,-0.075740794195939,-1.6962696671676412,355.70186805089054,369.92994277292615,341.4737933288549,1.3447351839473085,3,0.28750069010500306,0.034457830989301455,0.006606343056035618,0.013064288469132261,-0.026472040400115738,0.036109530498164254,JPM
2021-01-15,349.1961520327354,352.1003889739606,353.6357005893979,348.2601255771732,4924931.920190498,351.8916026809843,65.65571369729327,0.8614256813095805,-0.08388505179940207,0.9453107331089826,352.1003889739606,366.184404532919,338.0163734150022,0.007531530521003911,3,0.26824546034659047,0.11254763115251559,0.007947220290515762,0.0022021444849164616,-0.01522932638357434,-0.011151243930871775,JPM
2021-01-18,363.2564176572824,359.80822417761243,366.3677317580829,358.1629482561862,2134527.797843811,359.4986830469998,40.98576021259681,1.1516520389615748,-0.08274588455246729,1.234397923514042,359.80822417761243,374.20055314471693,345.4158952105079,-0.1972484803915198,6,0.9193006295715284,0.041567460504443564,0.01307975833554213,-0.015523220975919717,-0.005055177511544545,0.06214695461271667,JPM
