date,open,close,high,low,volume,vwap,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,news_sentiment,news_volume,options_put_call_ratio,options_implied_volatility,target_1d,target_3d,target_5d,target_10d,symbol
2021-01-01,155.0762882318531,155.7961055438102,159.51616616004364,151.67399028755034,8880305.432302892,156.23169362707048,40.426982760696134,-0.7296144806843363,0.0,-0.7296144806843363,155.7961055438102,162.0279497655626,149.5642613220578,1.3757021628842585,1,0.7067990559596183,0.017600811052493236,0.009884666450588057,0.026434603366390422,0.015091722818614473,0.06381203795257955,AAPL
2021-01-04,153.70098777739207,152.77818479029852,154.1630259907093,150.80700537367827,2859374.0221318733,152.22580778864057,60.08741374364611,-1.7311792921099995,0.0,-1.7311792921099995,152.77818479029852,158.88931218191047,146.66705739868658,0.40782019800105257,5,0.11270872907598828,0.0916354450348568,0.010626028003170255,0.0007562992249961786,0.029962690085524005,-0.012249048503164396,AAPL
2021-01-05,149.5940475664101,148.97664652364946,152.3128755494451,145.54610776551658,52303509.38080519,148.62840839820538,61.28962669364533,-1.130711938597131,0.0,-1.130711938597131,148.97664652364946,154.93571238459543,143.0175806627035,0.6782197309361306,3,0.7993822110002304,0.037419559043483035,0.009299301739273298,0.02379482587450523,0.00511656535696802,0.06406071654544535,AAPL
2021-01-06,149.83608594635206,150.9996737109941,154.29494565664083,145.9363785697163,1308632.0400055181,150.28041071725806,63.029084330787015,1.0899819216052915,0.0,1.0899819216052915,150.9996737109941,157.03966065943388,144.95968676255433,-0.3560586579894465,8,0.32148135661164423,0.06861673037183047,-0.008512134592565435,0.0014435243635187518,-0.01163842332752181,0.0087415897052357,AAPL
2021-01-07,146.90140587764344,146.69544232805723,150.16595945544887,146.52466530829875,1539874.7291602534,146.33958422364552,55.37217230777519,-0.5140905500956796,0.0,-0.5140905500956796,146.69544232805723,152.5632600211795,140.82762463493495,-0.5333156065474199,6,0.2655005010857635,0.08124287082022545,-0.010885787717180368,0.007867165139888586,0.0003963870716849694,-0.09583970148383332,AAPL
2021-01-08,142.23912517709385,141.2907521894522,143.12505224119505,139.93139087526689,11063272.239238033,140.97029217158203,30.540071193592695,-1.4218423606152872,0.0,-1.4218423606152872,141.2907521894522,146.9423822770303,135.6391221018741,-0.9700408210697554,3,0.8746220895623615,0.20413232556623637,-0.0005541344947144191,-0.005200377149146312,0.007282435774366582,-0.030665097371659726,AAPL
2021-01-11,145.0603968011954,144.79918736018647,148.68775891471952,144.41073142637364,5458677.673846508,144.86865664379812,68.80238008197492,0.577699747426933,0.0,0.577699747426933,144.79918736018647,150.59115485459392,139.007219865779,0.0016103159725631394,5,0.8283482355202351,0.16095714993082,0.01531128658288786,0.015499658727372488,0.021464165390765812,0.02269535449948002,AAPL
2021-01-12,144.97384311762596,145.44659999199928,149.40287891728167,144.3941383106759,9993965.63789041,145.44666847300044,42.581550672366376,-0.6517806556156515,0.0,-0.6517806556156515,145.44659999199928,151.26446399167924,139.62873599231932,0.09362735625058131,7,0.7000638556310291,0.05339705163734837,0.004644056954170202,0.026191791446006665,-0.027429035766619893,-0.025443559159123642,AAPL
2021-01-13,146.33177519488518,146.19217294435853,148.80370812007175,145.78674833644422,3011187.0587378866,145.97378012236783,42.86473749728063,1.0194168403308188,-0.3880134187061157,1.4074302590369345,146.19217294435853,152.0398598621329,140.34448602658418,1.01776602440483,2,0.28130757210220253,0.025589931416518354,-0.004095843703823015,0.0243808304596093,-0.02063655379570849,0.003780563577012404,AAPL
2021-01-14,145.23958917584488,144.3582195009463,148.2334387627492,144.1500241019976,5724921.161106831,144.88915562834418,34.3227917737735,0.6562903813400743,-0.23402398959229231,0.8903143709323666,144.3582195009463,150.13254828098414,138.58389072090844,0.8764020833603,5,0.06240035418410104,0.2542900661903267,-0.02112817064742848,-0.02381007838404294,0.013563146559194935,-0.04203997192807574,AAPL
2021-01-15,144.0820331688907,142.94755467505436,144.6723747993097,139.8454622935667,1185738.169227918,143.39699698798447,58.86659287950179,-0.31395292309001765,-0.07655439303451657,-0.2373985300555011,142.94755467505436,148.66545686205654,137.22965248805218,1.7486301478670625,3,0.12963455732444376,0.15201325237003918,0.0017602172504592312,0.00665410506941589,0.0002624750188427883,0.02326591325961491,AAPL
2021-01-18,145.4588440920568,145.26894888661985,147.19906187202517,141.9758921155549,3024317.8233368653,145.18355061363144,44.918880546437116,-0.6752578089986573,-0.02594837863468617,-0.6493094303639712,145.26894888661985,151.07970684208465,139.45819093115506,-1.7619001698132923,3,0.6070460614232397,0.12432752091513828,-0.01810576987613132,-0.015730051113494913,0.029920417026661334,-0.058592715082565826,AAPL
2021-01-19,146.9066706355818,145.9139778784652,147.64039220023744,143.524924256264,679760.6156592127,145.56125221789668,48.891320316982245,1.0124701870578785,-0.03456079358439871,1.0470309806422773,145.9139778784652,151.75053699360382,140.0774187633266,0.3431142485184037,4,0.2063556326296409,0.07720174981065427,0.0032644597115290804,0.028527758742631252,0.0016040230021332038,0.030408164824762995,AAPL
2021-01-20,148.8731700320644,149.13643917033193,152.73382257693135,145.8573314380561,3286067.148603592,149.28409743435114,43.52180756663636,-0.0187250179836123,0.020479821094719877,-0.03920483907833218,149.13643917033193,155.1018967371452,143.17098160351864,0.7245841789859323,6,0.5747120070673025,0.06663509139307809,-0.010813351656055528,-0.004043420498720777,0.023923931313550643,0.024583076817750307,AAPL
2021-01-21,154.44348532206988,153.41046884082618,156.35052527255186,152.35022377591434,2203912.5871523246,153.14651442639044,41.74507401807703,-0.12315160147038606,0.16477879433304224,-0.2879303958034283,153.41046884082618,159.54688759445924,147.27405008719313,-0.2560540184718576,3,0.3853485728862919,0.038694535478899464,0.0011918712690994556,0.021756285151383493,0.042066697490781575,-0.020822711782656496,AAPL
2021-01-22,150.2127087365383,151.09947386219778,153.28295381811375,146.8056339751747,2510874.6249024193,151.65169953016908,63.599939259071235,-0.6404987862907174,0.029423401697747747,-0.6699221879884651,151.09947386219778,157.14345281668568,145.05549490770989,-1.5260075475041999,8,0.7921573865138987,0.01163060582578802,0.006037252146872341,-0.0067653282869319315,0.03755872300163452,-0.007447640490836653,AAPL
2021-01-25,149.59728431472803,149.9689836378228,150.9717715983184,147.1752093966454,2421821.5182296867,149.23472258908825,59.22119136855433,-0.5980870234021555,0.03538936083258063,-0.6334763842347361,149.9689836378228,155.9677429833357,143.97022429230987,-1.0673653333409927,6,0.2558027046923864,0.10045534832163248,0.009896531846199874,0.005750747973933757,-0.006829551611870522,0.020764876968114625,AAPL
