date,open,close,high,low,volume,vwap,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,news_sentiment,news_volume,options_put_call_ratio,options_implied_volatility,target_1d,target_3d,target_5d,target_10d,symbol
2021-01-01,146.468673927917,145.33820344343962,149.25991547124855,144.46890399801566,11149227.148792064,146.0600031186937,49.61834788965464,-1.045208233055503,0.0,-1.045208233055503,145.33820344343962,151.15173158117722,139.52467530570203,-0.7324328712600328,5,0.3513627851961331,0.026516056001179934,0.0003701190909866127,0.0016884638339019792,-0.01040830213667715,0.03034095517015921,TSLA
2021-01-04,149.72234043029388,148.75480338052634,153.42373628089345,146.94481887892297,1647175.6282560385,148.33620190322495,56.1573461169254,-0.6515322820563021,0.0,-0.6515322820563021,148.75480338052634,154.70499551574738,142.8046112453053,-0.7190454351202352,3,0.8671844567809832,0.09079214359984913,0.01578081484894499,-0.0066488953750814235,0.009933392768217043,-0.013432631575946622,TSLA
2021-01-05,149.91785909136428,148.6167274276018,151.90516440271182,145.55403710270843,2732365.780636552,148.48047125275858,40.964390361146535,-1.7013912233484727,0.0,-1.7013912233484727,148.6167274276018,154.56139652470588,142.67205833049772,-0.03528048907407482,4,0.7402225228125986,0.17438511637931958,0.00437156655283399,5.9671945069430556e-06,0.042650808869033406,0.07290501264783003,TSLA
2021-01-06,146.87848965895955,145.8669653946991,148.3166679914687,142.97743822477182,12785789.66281799,145.84153716461228,51.24382785778726,-0.9887340759932235,0.0,-0.9887340759932235,145.8669653946991,151.70164401048706,140.03228677891113,-0.8097942897449427,4,0.19560392127620077,0.07349489117776407,-0.018927060643317225,0.024675450959722754,-0.0004097182153990561,-0.003006665373661963,TSLA
2021-01-07,146.77354561025047,146.89304782775056,147.27663429628353,143.88166206544878,1686929.7733040869,147.47737848190133,55.78146869446651,0.838725328627298,0.0,0.838725328627298,146.89304782775056,152.7687697408606,141.01732591464054,0.09063946662001457,4,0.5064186050490967,0.10260096341808232,0.004694241850799805,0.02691201925608726,0.023337343034497568,-0.013768196070493495,TSLA
2021-01-08,143.82203120315538,142.7004051158972,148.1248498678696,140.4898855455524,784198.9210824944,142.28785972430026,50.14928431892503,-0.5386623236641637,0.0,-0.5386623236641637,142.7004051158972,148.4084213205331,136.99238891126132,1.1928031786740323,4,0.5106175293462958,0.07548310038938572,0.009357994657630254,-0.010216426030838038,0.017996983098942893,-0.04658716156893446,TSLA
2021-01-11,141.75345899362532,140.4347601234271,143.2587310982177,137.52607743798868,7053307.728466454,140.4162174996739,44.39714123381424,-1.0496029609556574,0.0,-1.0496029609556574,140.4347601234271,146.0521505283642,134.81736971849003,-0.9310556576996503,7,0.3148479052752897,0.12721852307969164,0.024743617832770404,0.013781129610889953,-0.00647544594242372,0.03086000893469009,TSLA
2021-01-12,139.15819853027958,139.3917217432321,142.2743257112071,137.44097700037028,692050.0516986847,139.6616771372236,57.205060936023905,-0.7157036538419232,0.0,-0.7157036538419232,139.3917217432321,144.96739061296137,133.81605287350283,-0.9719948576145128,1,0.37174133082986094,0.06344384521441944,0.010039370937892304,-0.03700240153767448,-0.0022873118305265635,0.007076556665721516,TSLA
2021-01-13,137.5328595657684,137.89766418711824,139.17304580556402,137.1092413169299,9462536.24398397,137.30942926494606,51.921231230246356,-0.842644606913096,-0.7438615590223381,-0.09878304789075787,137.89766418711824,143.41357075460297,132.3817576196335,-0.40031560068003263,5,0.47407704081024105,0.05902750582413912,0.00717951638276068,-0.00969716133763112,0.022432062347672005,0.0175127771634276,TSLA
2021-01-14,139.05004012933927,137.81497240000516,140.91879605352094,134.69486032057281,7033869.717996806,138.49727681589783,34.96499581858324,-0.22556247304217292,-0.6527898079097461,0.42722733486757314,137.81497240000516,143.32757129600537,132.30237350400495,-1.0801930070411263,7,0.17562398780722666,0.023559257398158118,-0.014754167309044244,0.0032435371658486012,-0.015185909612291357,-0.04348878006926559,TSLA
2021-01-15,136.0261790285337,137.28379902921154,139.54136890651387,134.2181506522357,5449855.922845544,137.91882338263767,40.17249930593259,0.185638823619399,-0.5597707961680014,0.7454096197874004,137.28379902921154,142.77515099037998,131.7924470680431,-0.3310995444588992,1,0.1661838004637846,0.027471451413507486,-0.015518191103168731,0.015941016009963987,-0.017178656467144754,-0.0047257425030100275,TSLA
2021-01-18,135.44815294819787,135.95732426702926,137.9196420291233,133.24270719908486,1069720.1952288814,136.48091132507346,49.04171009434276,-0.1284857861502591,-0.3850035253681998,0.25651773921794074,135.95732426702926,141.39561723771044,130.5190312963481,2.9864603555593394,6,0.3240554621955575,0.07348129612776892,-0.01776491207897588,0.027197463555642013,0.027611684221545942,0.021071494133519195,TSLA
2021-01-19,136.13360330461745,136.0990864146018,136.8628324469221,132.9708300188598,2126702.7325782077,135.65581485425136,56.53214907040869,0.2379095427599255,-0.2487097899511833,0.4866193327111088,136.0990864146018,141.54304987118587,130.65512295801773,-0.13345382463430167,1,0.598480118014352,0.08420985593458483,-0.010284310074463995,0.03767359170018017,0.051708187309217765,-0.006025711333162995,TSLA
2021-01-20,132.50292367021225,133.69894140823473,136.96572352101265,132.16362707899017,4909076.590710908,133.68516196655378,63.33381890484794,1.9760113732881859,-0.12234467387775132,2.0983560471659373,133.69894140823473,139.04689906456412,128.35098375190535,1.0646649125936556,5,0.6363263783613523,0.09804041339605449,-0.007801938249056004,-0.009024136327229974,-0.013995615810998906,-0.009029054149817925,TSLA
2021-01-21,136.15787878357736,136.62048654985045,140.09215768501122,133.36618450716904,1047363.3996663793,136.44806936096248,69.1923765497307,0.8099655133267968,0.027502863565688738,0.782462649761108,136.62048654985045,142.08530601184447,131.15566708785644,0.46454736870330504,5,0.8940297684196798,0.15806384512409863,-0.007284070189063065,-0.01566687336996019,0.010014110537466894,0.03510035181565058,TSLA
